player_id,player_name,national_team_name,position,age,minutes,weighted_rating,market_value,market_value_currency,archetype_cluster,archetype,archetype_pca_1,archetype_pca_2,archetype_score_aerial,archetype_score_aerial_presence,archetype_score_ball_security,archetype_score_box_command,archetype_score_creativity,archetype_score_defending,archetype_score_defensive_work,archetype_score_dribbling,archetype_score_duels,archetype_score_finishing,archetype_score_link_play,archetype_score_long_distribution,archetype_score_off_ball_threat,archetype_score_passing,archetype_score_passing_volume,archetype_score_progression,archetype_score_scoring_threat,archetype_score_security,archetype_score_shooting_volume,archetype_score_short_distribution,archetype_score_shot_stopping,archetype_score_sweeping,archetype_score_wide_attack,archetype_score_wide_creation,country_name,height_cm,appearances,starts,minutes_reliability,rating_std,minutes_share_of_max,goals_per90,goalAssist_per90,expectedGoals_per90,expectedAssists_per90,totalShots_per90,onTargetScoringAttempt_per90,shotOffTarget_per90,blockedScoringAttempt_per90,bigChanceCreated_per90,bigChanceMissed_per90,keyPass_per90,totalPass_per90,accuratePass_per90,totalLongBalls_per90,accurateLongBalls_per90,totalCross_per90,accurateCross_per90,totalContest_per90,wonContest_per90,ballCarriesCount_per90,progressiveBallCarriesCount_per90,totalBallCarriesDistance_per90,totalProgressiveBallCarriesDistance_per90,totalProgression_per90,touches_per90,possessionLostCtrl_per90,unsuccessfulTouch_per90,dispossessed_per90,ballRecovery_per90,duelWon_per90,duelLost_per90,aerialWon_per90,aerialLost_per90,totalTackle_per90,wonTackle_per90,interceptionWon_per90,totalClearance_per90,outfielderBlock_per90,errorLeadToAShot_per90,errorLeadToAGoal_per90,wasFouled_per90,fouls_per90,totalOffside_per90,saves_per90,goalsPrevented_per90,keeperSaveValue_per90,savedShotsFromInsideTheBox_per90,goodHighClaim_per90,punches_per90,totalKeeperSweeper_per90,accurateKeeperSweeper_per90,adj_goals_per90,adj_goalAssist_per90,adj_expectedGoals_per90,adj_expectedAssists_per90,adj_totalShots_per90,adj_onTargetScoringAttempt_per90,adj_shotOffTarget_per90,adj_blockedScoringAttempt_per90,adj_bigChanceCreated_per90,adj_bigChanceMissed_per90,adj_keyPass_per90,adj_totalPass_per90,adj_accuratePass_per90,adj_totalLongBalls_per90,adj_accurateLongBalls_per90,adj_totalCross_per90,adj_accurateCross_per90,adj_totalContest_per90,adj_wonContest_per90,adj_ballCarriesCount_per90,adj_progressiveBallCarriesCount_per90,adj_totalBallCarriesDistance_per90,adj_totalProgressiveBallCarriesDistance_per90,adj_totalProgression_per90,adj_touches_per90,adj_possessionLostCtrl_per90,adj_unsuccessfulTouch_per90,adj_dispossessed_per90,adj_ballRecovery_per90,adj_duelWon_per90,adj_duelLost_per90,adj_aerialWon_per90,adj_aerialLost_per90,adj_totalTackle_per90,adj_wonTackle_per90,adj_interceptionWon_per90,adj_totalClearance_per90,adj_outfielderBlock_per90,adj_errorLeadToAShot_per90,adj_errorLeadToAGoal_per90,adj_wasFouled_per90,adj_fouls_per90,adj_totalOffside_per90,adj_saves_per90,adj_goalsPrevented_per90,adj_keeperSaveValue_per90,adj_savedShotsFromInsideTheBox_per90,adj_goodHighClaim_per90,adj_punches_per90,adj_totalKeeperSweeper_per90,adj_accurateKeeperSweeper_per90,pass_accuracy,long_ball_accuracy,cross_accuracy,contest_success,duel_success,aerial_success,tackle_success,keeper_sweeper_accuracy
827212,Jules Koundé,France,D,27.7,610.0,6.799508196721312,64000000.0,EUR,1,Aerial Enforcer,-0.4058245144723943,0.3351820894511013,0.19510668427991096,,,,,-0.4859784267415475,,,0.6365908904413335,,,,,-0.5803072125720082,,-0.23799254432024336,,-0.39150237667758125,,,,,0.21149853799059898,,France,180,8,7,0.7721518987341772,0.3964124835860461,0.7530864197530864,0.0,0.0,0.0122016393442622,0.0661427734426229,0.2950819672131147,0.0,0.0,0.2950819672131147,0.2950819672131147,0.0,0.5901639344262295,47.803278688524586,41.459016393442624,2.8032786885245904,0.8852459016393444,1.7704918032786887,0.1475409836065573,0.2950819672131147,0.1475409836065573,13.278688524590164,1.180327868852459,110.550296300278,30.714298501580114,56.31710916427841,66.39344262295083,10.327868852459016,1.0327868852459017,0.1475409836065573,3.836065573770491,4.573770491803279,2.360655737704918,1.6229508196721312,1.0327868852459017,2.0655737704918034,1.180327868852459,0.4426229508196722,2.9508196721311477,0.1475409836065573,0.1475409836065573,0.0,0.7377049180327869,0.8852459016393444,0.1475409836065573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123335695651202,0.0110217697138277,0.0212958375011502,0.0652577271701246,0.3407384492599234,0.0357666248381249,0.0567795646900161,0.2481922597317824,0.2532297618896074,0.0097331091211863,0.5775163795553302,47.97558090748631,41.66213837593137,3.1199074352273923,1.077553287364907,1.6290270387194212,0.1816105555610621,0.4084448825102879,0.2074139323302246,14.210839902030884,1.0822925502950695,116.06890184539452,27.41722825407167,57.971915832030646,66.69128647379321,10.16488316772632,0.9949471923926744,0.1936455864768894,3.885607523171106,4.608133511973916,2.6951925262637735,1.6145290692002092,1.0604376931543444,1.9900711108230604,1.1497819904977158,0.6282157647896054,3.398378857754542,0.2334559422112452,0.1347342571017772,0.0063764432242422,0.8009284190098022,0.9396745928667016,0.1381909953819179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672839506172839,0.3157894736842105,0.0833333333333333,0.5,0.6595744680851063,0.6111111111111112,0.5714285714285714,0.0
847030,Noussair Mazraoui,Morocco,D,28.7,486.0,7.16008230452675,17500000.0,EUR,1,Aerial Enforcer,0.5090465151440023,1.156720141571534,-0.1479032624711369,,,,,0.763843288343004,,,1.1835841944572898,,,,,-0.109547887872558,,-0.30014191238207305,,0.9766487795350316,,,,,-0.883183156948225,,Morocco,183,6,5,0.7297297297297297,0.7026141662866375,0.6,0.0,0.0,0.0,0.0168989055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.40740740740741,42.77777777777778,2.037037037037037,0.925925925925926,0.5555555555555556,0.0,1.1111111111111112,0.7407407407407408,11.666666666666666,1.2962962962962965,90.13415135286334,24.118703570050553,61.96054682585611,67.5925925925926,6.481481481481482,0.1851851851851852,0.0,3.5185185185185186,6.111111111111111,3.5185185185185186,1.6666666666666663,1.851851851851852,2.592592592592593,1.4814814814814816,0.3703703703703704,6.296296296296297,0.7407407407407408,0.0,0.0,1.1111111111111112,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014629909844512,0.0130738709818677,0.0140851525914544,0.0291582293759736,0.1339089713443537,0.0424258763094874,0.067351135292962,0.0241319597419041,0.0301073752143991,0.011545279588194,0.1445014111842505,47.71878215752881,42.66229627175043,2.6197100207652255,1.1430436892166314,0.7161131540365506,0.0802887971369956,1.0250322179926838,0.6514369467580743,13.208053337243843,1.1486653374370943,102.19812203030584,21.990357612308284,62.39820221390458,67.62179626771265,7.327714268023712,0.369381804790109,0.0945645845596736,3.663108022980742,5.736374586275365,3.6024055491717433,1.6448618088110587,1.6632819483362344,2.360594861186513,1.3638555142540474,0.6100457270026851,5.92300194838752,0.6823276191394652,0.0246847794450511,0.0075636488695967,1.085185361888504,0.8443587512983397,0.0287851146422149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90234375,0.4545454545454545,0.0,0.6666666666666666,0.6346153846153846,0.4736842105263157,0.5714285714285714,0.0
576384,Kristoffer Ajer,Norway,D,28.3,480.0,6.8,19500000.0,EUR,1,Aerial Enforcer,0.51842728144646,1.2679837372381728,1.6698924788719496,,,,,0.5169511260067436,,,1.3437200770599325,,,,,-0.5201943337218247,,-0.5149417553924925,,1.1541009946491687,,,,,0.7962006947621989,,Norway,196,5,5,0.7272727272727273,0.5319774431308153,0.5925925925925926,0.0,0.0,0.053775,0.07923248625,0.375,0.1875,0.1875,0.0,0.1875,0.375,0.1875,53.625,48.375,2.4375,0.5625,0.1875,0.1875,0.375,0.375,16.3125,0.1875,122.07647938706847,4.795978348200375,52.124871620559176,67.125,5.4375,0.0,0.1875,3.0,5.625,2.4375,3.375,1.125,1.6875,1.3125,0.75,6.9375,0.375,0.0,0.0,0.1875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147629090249167,0.0131927243544301,0.0533222903422858,0.0746031910066643,0.4078535983565751,0.1791752024577555,0.2043270547047163,0.0243513411941032,0.1667447149890755,0.2843775094026321,0.282178696740471,52.243498358960885,46.73195351058452,2.9162528391358182,0.8807077227549642,0.4498960008914283,0.2173823316564229,0.4888961472471628,0.3846318280922385,16.600853822127878,0.3409259314137953,125.53857851588631,7.918117942255954,55.248962568125435,67.28199441560095,6.576148034096654,0.2363761848336555,0.2317878989647615,3.2873180959169304,5.379432537059687,2.8169728723460317,2.887087825254796,1.1329481478665635,1.7002366326518452,1.2398905643836295,0.8883188699754366,6.385938329736497,0.4158033247680057,0.0249091865309152,0.0076324093138657,0.4132325015420359,0.5793074672192335,0.0290467975025987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902097902097902,0.2307692307692307,1.0,1.0,0.6976744186046512,0.75,0.7777777777777778,0.0
158243,Nicolás Tagliafico,Argentina,D,33.9,477.0,6.631656184486373,3800000.0,EUR,1,Aerial Enforcer,-0.24756987541380582,-0.12630596115258225,-0.08670247839322014,,,,,-1.225645968584856,,,1.3585399192812282,,,,,-0.4029247794728924,,-0.9255119458730462,,0.8511274808727067,,,,,0.542788490391716,,Argentina,172,7,5,0.726027397260274,0.2225394561056747,0.5888888888888889,0.0,0.0,0.0,0.2004348622641509,0.0,0.0,0.0,0.0,0.3773584905660377,0.0,0.5660377358490566,36.9811320754717,31.698113207547166,0.9433962264150944,0.5660377358490566,0.5660377358490566,0.0,0.5660377358490566,0.5660377358490566,10.566037735849058,0.5660377358490566,79.95198805684647,14.637096100510568,32.09883719155101,53.77358490566038,7.169811320754717,0.3773584905660377,0.0,1.6981132075471697,6.415094339622641,3.5849056603773586,1.509433962264151,1.3207547169811322,1.509433962264151,0.7547169811320755,1.1320754716981132,2.0754716981132075,0.1886792452830188,0.0,0.0,3.018867924528302,1.6981132075471697,0.3773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148303195684094,0.0132529651049069,0.0142780998872277,0.1625782982715349,0.1357433408148243,0.0430070526972886,0.0682737535846464,0.0244625345328891,0.3044924077515827,0.0117034341031007,0.5574397866799252,40.153286022700435,34.61657430287029,1.833678651186667,0.8847292192059002,0.7259229232699279,0.0813886436731189,0.6281148511158713,0.5233744391794176,12.430081465151291,0.6164552735663698,94.97085238631334,15.077295395275936,40.723778169656335,57.58921813439365,7.839052819640475,0.5114281308831243,0.0958599898276143,2.3434245712407513,5.951941361429823,3.651753570393274,1.530407860986553,1.2751077284504295,1.571013968874,0.8345932610246507,1.1663477232629955,2.85345402987228,0.280715668716718,0.0250229271086819,0.0076672604979473,2.4699139284897167,1.540856816384618,0.3031520340208755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.6,0.0,1.0,0.6415094339622641,0.5333333333333333,0.5,0.0
96538,Lucas Digne,France,D,33.0,465.0,6.72258064516129,5500000.0,EUR,1,Aerial Enforcer,-0.155767709267451,-0.23527012005454911,1.1408617223157191,,,,,-1.0604482690217425,,,0.004793507557292744,,,,,-0.9385870629966482,,-0.5765604182933182,,0.14468330290216075,,,,,0.09136392227388623,,France,178,6,5,0.7209302325581395,0.6156297588648557,0.5740740740740741,0.0,0.0,0.0060774193548387,0.0478598574193548,0.3870967741935484,0.1935483870967742,0.1935483870967742,0.0,0.0,0.0,0.1935483870967742,48.58064516129032,42.0,1.935483870967742,0.3870967741935484,2.903225806451613,0.1935483870967742,0.7741935483870968,0.3870967741935484,16.64516129032258,0.1935483870967742,113.73276905261476,4.279415345131742,46.36887201030425,69.48387096774194,11.225806451612902,0.5806451612903226,0.0,3.096774193548387,3.870967741935484,2.5161290322580645,2.129032258064516,0.3870967741935484,0.967741935483871,0.5806451612903226,0.7741935483870968,3.67741935483871,0.0,0.0,0.0,0.3870967741935484,1.3548387096774197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151062324906124,0.0134995318975564,0.0189251343037343,0.0518780563789123,0.4173385657602164,0.1833420676311917,0.2090788466745934,0.0249176514544312,0.0310876153376587,0.0119211724119956,0.2887409920135053,48.5747425068437,42.097812894551595,2.565468021441303,0.761654413981824,2.413847070679601,0.2224377347182002,0.7793355925319806,0.3935767543269417,16.84738530636341,0.3488544414466743,119.60385941729918,7.618319953858929,51.17194170835016,68.98622684387074,10.77559333721518,0.6604779565739731,0.0976434314988257,3.36376735396151,4.109186782107587,2.882483869377335,1.977485216539791,0.601156244328577,1.1816374845739812,0.7105856937879,0.9089774483469586,4.022820616474555,0.1464034020881919,0.0254884699386109,0.0078099072048859,0.5623774434383624,1.290454152503402,0.0297223044212638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645418326693227,0.2,0.0666666666666666,0.5,0.6060606060606061,0.8461538461538461,0.6,0.0
989801,Juan Cáceres,Paraguay,D,26.1,439.0,6.906833712984055,4500000.0,EUR,1,Aerial Enforcer,-1.8578860083955544,3.7164134347336146,0.8563411893804554,,,,,1.6902287020073796,,,2.3228910064393267,,,,,-2.0442193059550338,,-1.7451809833122598,,-1.8063908555483177,,,,,-0.3111787488920714,,Paraguay,177,5,5,0.7092084006462036,0.7395944834840235,0.5419753086419753,0.0,0.0,0.0116241457858769,0.0040504776765375,0.4100227790432801,0.20501138952164,0.20501138952164,0.0,0.0,0.0,0.20501138952164,22.34624145785877,13.530751708428244,5.945330296127563,2.050113895216401,2.050113895216401,0.20501138952164,1.8451025056947608,1.0250569476082003,4.5102505694760815,0.0,35.24573651238759,0.0,10.235174030628173,51.86788154897494,17.220956719817767,0.4100227790432801,0.6150341685649203,3.0751708428246016,9.225512528473804,6.150341685649203,2.4601366742596813,1.2300683371298406,4.5102505694760815,2.6651480637813214,1.0250569476082003,5.330296127562643,0.20501138952164,0.20501138952164,0.0,1.2300683371298406,1.8451025056947608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157407430637237,0.0140665558544812,0.0233985648237619,0.0209768535773803,0.4348681339504677,0.1910430268531804,0.2178608337723954,0.0259642733248919,0.0323933956264779,0.0124219001708194,0.3008690466053487,29.968835083867827,21.9112913036927,5.435746161275671,1.9568127577031929,1.7882574484464342,0.2317808382766383,1.5390492038499637,0.8462956486928553,8.249698744110498,0.218111655465436,64.18680136289215,4.7235674228638915,25.747364000872608,56.471916501286955,15.008493865111134,0.5428243650891964,0.5379321701401335,3.359660651543092,7.916680895734077,5.475286099755059,2.205941784601237,1.2079899476444784,3.702998671325069,2.1943905856109787,1.0925532377767178,5.209562677909674,0.297948617684788,0.1719548677066301,0.00813794854144,1.1675823118218802,1.63544899574264,0.0309707372402506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055045871559633,0.3448275862068966,0.1,0.5555555555555556,0.6,0.6666666666666666,0.5909090909090909,0.0
147138,Pico,Cabo Verde,D,34.1,390.0,7.230769230769231,260000.0,EUR,1,Aerial Enforcer,0.6686787652362071,1.7375763303927645,0.6793505868433556,,,,,1.6190471567999638,,,0.8312986065036213,,,,,-0.004034883141139736,,-0.4708088040924014,,0.6788347461680442,,,,,-1.032687656119059,,Cape Verde,186,4,4,0.6842105263157895,0.2645751311064589,0.4814814814814814,0.0,0.0,0.0574384615384615,0.0043970953846153,0.4615384615384615,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,42.0,35.07692307692308,8.307692307692308,3.2307692307692304,0.0,0.0,0.0,0.0,13.615384615384617,0.4615384615384615,99.07335894943384,10.30761673621131,68.34808831536392,58.38461538461539,7.846153846153846,0.2307692307692307,0.2307692307692307,2.076923076923077,4.384615384615385,1.8461538461538465,2.076923076923077,0.9230769230769232,1.6153846153846152,1.1538461538461535,1.6153846153846152,6.923076923076923,1.8461538461538465,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170938946604298,0.0152757860946033,0.0557573888173836,0.0226690874814008,0.4722515349391922,0.0495712870563485,0.3944839580791452,0.0281962898036985,0.0351780910399822,0.0134897477293635,0.1688384909626506,44.07141915248103,37.373840906992605,7.008292761104633,2.7566089421373268,0.3630374747163906,0.0938111208653318,0.2503008020756622,0.1295736956857498,14.80098863614807,0.5526510784791314,110.3462486052128,12.18220835416695,66.84233571944966,61.326519849643205,8.4039608815856,0.4315934771758116,0.268385988274987,2.701105163693288,4.491974516595427,2.4722843785059316,1.9218911660845008,0.9960452238454948,1.6529055746495047,1.119873285075781,1.5022639547084002,6.288981223905418,1.4288249023629542,0.0288422159831649,0.0088375265739498,0.794269212311831,0.3549875936222704,0.0336331339503775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351648351648352,0.3888888888888889,0.0,0.0,0.7037037037037037,0.6923076923076923,0.7142857142857143,0.0
344847,Johan Mojica,Colombia,D,33.9,390.0,7.230769230769231,1400000.0,EUR,1,Aerial Enforcer,0.2658206356607652,0.6766090169530673,1.2327599014754174,,,,,-0.9435869619422197,,,1.5705057280956136,,,,,-0.13799235851997352,,-0.8734542275977327,,-0.03823521545457461,,,,,0.3762621971335259,,Colombia,185,4,4,0.6842105263157895,0.4966554808583781,0.4814814814814814,0.0,0.0,0.0567,0.0376595307692307,0.6923076923076923,0.4615384615384615,0.2307692307692307,0.0,0.0,0.2307692307692307,0.4615384615384615,42.69230769230769,35.07692307692308,7.846153846153846,3.0,2.5384615384615383,0.6923076923076923,0.4615384615384615,0.0,13.153846153846157,0.2307692307692307,95.37015033236284,7.32031300499677,28.340321412903048,61.61538461538461,12.23076923076923,0.2307692307692307,0.2307692307692307,3.2307692307692304,4.384615384615385,0.9230769230769232,1.6153846153846152,0.0,1.1538461538461535,0.6923076923076923,0.6923076923076923,3.2307692307692304,0.0,0.0,0.0,1.6153846153846152,0.2307692307692307,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170938946604298,0.0152757860946033,0.0552521256594888,0.0454275959024534,0.6301462717812975,0.3653607607405591,0.2365892212370399,0.0281962898036985,0.0351780910399822,0.1713844845714688,0.4846279646468612,44.54510336300734,37.373840906992605,6.692503287420421,2.598714205295222,2.0998795799795484,0.5674953313916475,0.5660902757598727,0.1295736956857498,14.48519916246386,0.3947563416370261,107.81247428826948,10.138263695967526,39.46860047039749,63.53704616543267,11.4039608815856,0.4315934771758116,0.268385988274987,3.490578847903814,4.491974516595427,1.8407054311375104,1.6061016924002898,0.3644662764770738,1.3371161009652943,0.8040838113915709,0.8706850073399793,3.762665434431733,0.1656670076261118,0.0288422159831649,0.0088375265739498,1.425848159680252,0.5128823304643757,0.1915278707924828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8216216216216217,0.3823529411764705,0.2727272727272727,0.0,0.8260869565217391,1.0,0.6,0.0
784677,Diney Borges,Cabo Verde,D,31.5,390.0,7.207692307692308,930000.0,EUR,1,Aerial Enforcer,0.6625585865097617,1.8690256261334244,0.7345375769849594,,,,,1.474491110279258,,,1.0574011284925784,,,,,-0.012317569786076697,,-0.24395419927904277,,0.3014295032087714,,,,,-0.8927577105133735,,Cape Verde,185,4,4,0.6842105263157895,0.9394147114027964,0.4814814814814814,0.0,0.0,0.0420923076923076,0.0038436946153846,0.9230769230769232,0.4615384615384615,0.4615384615384615,0.0,0.0,0.2307692307692307,0.2307692307692307,46.61538461538462,37.38461538461539,9.0,3.4615384615384617,0.0,0.0,0.4615384615384615,0.2307692307692307,16.153846153846153,0.6923076923076923,141.03198851282585,18.660170376091152,46.26302301446008,64.84615384615384,10.153846153846152,0.4615384615384615,0.0,3.2307692307692304,5.3076923076923075,2.5384615384615383,2.5384615384615383,1.6153846153846152,2.5384615384615383,1.6153846153846152,0.9230769230769232,9.0,0.6923076923076923,0.0,0.0,0.0,0.4615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170938946604298,0.0152757860946033,0.0452573888173836,0.0222904448498218,0.7880410086234029,0.3653607607405591,0.3944839580791452,0.0281962898036985,0.0351780910399822,0.1713844845714688,0.3267332278047559,47.22931388932314,38.95278827541365,7.481976971630948,2.9145036789794325,0.3630374747163906,0.0938111208653318,0.5660902757598727,0.2874684325278551,16.537830741411227,0.7105458153212366,139.0547846222705,17.89711347619,51.73150156619967,65.74757248122215,9.982908250006652,0.589488214017917,0.1104912514328817,3.490578847903814,5.123553463963848,2.945968589032247,2.237680639768711,1.4697294343718106,2.2844845220179257,1.435662758759992,1.0285797441820848,7.710033855484365,0.6393512181524277,0.0288422159831649,0.0088375265739498,0.3205850017855152,0.670777067306481,0.0336331339503775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801980198019802,0.3846153846153846,0.0,0.5,0.6764705882352942,0.6111111111111112,0.6363636363636364,0.0
808680,Harry Souttar,Australia,D,27.7,390.0,7.0,3600000.0,EUR,1,Aerial Enforcer,1.1637323910770117,0.5510315633206051,2.3401980388777055,,,,,-1.0898201110275951,,,0.941810248646344,,,,,-0.29598125699265554,,-1.0018624475979296,,0.5656131732802624,,,,,-0.8357505567219723,,Australia,198,4,4,0.6842105263157895,0.5099019513592787,0.4814814814814814,0.0,0.0,0.0086307692307692,0.0144419353846153,0.2307692307692307,0.2307692307692307,0.0,0.0,0.0,0.0,0.2307692307692307,49.61538461538462,41.07692307692307,7.384615384615385,2.3076923076923075,0.0,0.0,0.2307692307692307,0.2307692307692307,12.692307692307692,0.0,88.40980334366608,0.0,30.462564629836685,60.46153846153846,8.538461538461538,0.0,0.0,1.1538461538461535,5.769230769230768,3.4615384615384617,4.846153846153847,2.076923076923077,0.4615384615384615,0.0,0.9230769230769232,5.769230769230768,1.6153846153846152,0.0,0.0,0.2307692307692307,1.8461538461538465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170938946604298,0.0152757860946033,0.0223626519752783,0.0295418727445587,0.3143567980970869,0.2074660238984538,0.0786944843949346,0.0281962898036985,0.0351780910399822,0.0134897477293635,0.3267332278047559,49.28194546827051,41.47910406488734,6.376713813736211,2.125029994768906,0.3630374747163906,0.0938111208653318,0.4081955389177675,0.2874684325278551,14.169409688779648,0.2368616047949208,103.05013161179276,5.129628482022367,40.92066161882576,62.74757248122215,8.877645092111916,0.2736987403337064,0.1104912514328817,2.0695262163248667,5.439342937648058,3.577547536400669,3.816628008189764,1.7855189080560214,0.8634318904389786,0.3303996008652552,1.0285797441820848,5.499507539694891,1.2709301655208485,0.0288422159831649,0.0088375265739498,0.4784797386276205,1.6181454883591126,0.0336331339503775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.827906976744186,0.3125,0.0,1.0,0.625,0.7,0.0,0.0
