event_id,date_utc,round_number,round_name,status,home_team_id,home_team_name,away_team_id,away_team_name,team_side,team_id,team_name,opponent_team_id,opponent_team_name,player_id,player_name,player_short_name,player_slug,sofascore_id,position,jersey_number,average_x,average_y,points_count,normalized_x,normalized_y,longitudinal_zone,lateral_lane,broad_side,source_url
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,118204,Jaroslav Zelený,J. Zelený,jaroslav-zeleny,h8hgic,D,30,46.606666666667,86.823333333333,60,46.606666666667,86.823333333333,middle_third,left_wide,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,856250,Ladislav Krejčí,L. Krejčí,ladislav-krejci,tnrtt5,D,37,42.994520547945,71.268493150685,73,42.994520547945,71.268493150685,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,957615,Robin Hranáč,R. Hranáč,robin-hranac,iwwrzy,D,2,35.078846153846,45.936538461538,52,35.078846153846,45.936538461538,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,138024,Vladimír Coufal,V. Coufal,vladimir-coufal,em7758,D,34,58.156666666667,17.126666666667,60,58.156666666667,17.126666666667,middle_third,right_wide,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,1144329,Štěpán Chaloupek,S. Chaloupek,stepan-chaloupek,8juzyc,D,2,42.756363636364,28.194545454545,55,42.756363636364,28.194545454545,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,963801,Adam Hložek,A. Hložek,adam-hlozek,ahlozek,F,23,63.55,64.908333333333,12,63.55,64.908333333333,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,846122,Lukáš Provod,L. Provod,lukas-provod,c6ntvg,F,17,59.376923076923,60.402564102564,39,59.376923076923,60.402564102564,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,826049,Mojmír Chytil,M. Chytil,mojmir-chytil,g64f9i,F,13,66.875,28.075,4,66.875,28.075,attacking_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,280609,Patrik Schick,P. Schick,patrik-schick,p_shicky,F,14,63.08125,47.49375,16,63.08125,47.49375,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,957604,Pavel Šulc,P. Šulc,pavel-sulc,q442kk,F,10,59.35641025641,63.792307692308,39,59.35641025641,63.792307692308,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,188307,Tomáš Chorý,T. Chorý,tomas-chory,ub732n,F,25,64.052380952381,46.280952380952,21,64.052380952381,46.280952380952,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,927366,Matěj Kovář,M. Kovář,matej-kovar,fpq9qp,G,32,11.459615384615,48.436538461538,52,11.459615384615,48.436538461538,defensive_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,1403491,Alexandr Sojka,A. Sojka,alexandr-sojka,jv43qw,M,12,51.371428571429,60.057142857143,56,51.371428571429,60.057142857143,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,825731,Michal Sadílek,M. Sadílek,michal-sadilek,j8ht7r,M,23,65.485,65.3,20,65.485,65.3,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,away,4714,Czechia,4735,South Korea,799041,Tomáš Souček,T. Souček,tomas-soucek,gy25di,M,28,43.547169811321,60.462264150943,53,43.547169811321,60.462264150943,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1103520,Gi-Hyuk Lee,G. Lee,gi-hyuk-lee,8j3jxd,D,13,39.190697674419,75.424418604651,86,39.190697674419,75.424418604651,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1002448,Han-Beom Lee,H. Lee,han-beom-lee,snxg5n,D,3,37.023655913978,20.678494623656,93,37.023655913978,20.678494623656,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,896569,Kim Min-jae,K. Min-jae,kim-min-jae,kiminjae3,D,3,35.508974358974,49.766666666667,78,35.508974358974,49.766666666667,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1019333,Young-woo Seol,Y. W. Seol,young-woo-seol,zbp9mv,D,66,52.947540983607,11.46393442623,61,52.947540983607,11.46393442623,middle_third,right_wide,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,786186,Hwang Hee-chan,H. Hee-chan,hwang-hee-chan,Hwangso,F,11,56.323529411765,69.152941176471,17,56.323529411765,69.152941176471,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1010634,Hyeon-gyu Oh,H. Oh,hyun-gyu-oh,ce86qw,F,9,62.8,42.035714285714,14,62.8,42.035714285714,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,111505,Son Heung-min,S. Heung-min,son-heung-min,HMSon,F,7,67.497674418605,55.790697674419,43,67.497674418605,55.790697674419,attacking_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,235686,Kim Seung-gyu,K. Seung-gyu,kim-seung-gyu,fyzynb,G,81,10.256603773585,49.754716981132,53,10.256603773585,49.754716981132,defensive_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,889689,Hwang In-beom,H. In-beom,hwang-in-beom,Hwang,M,6,49.147169811321,44.27358490566,106,49.147169811321,44.27358490566,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,537552,Jae-sung Lee,J. Lee,jae-sung-lee,shn743,M,7,56.816981132075,64.077358490566,53,56.816981132075,64.077358490566,middle_third,left_half_space,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1002508,Ji-sung Eom,J. Eom,ji-sung-eom,ekj4ve,M,10,52.436363636364,83.309090909091,11,52.436363636364,83.309090909091,middle_third,left_wide,left,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1009476,Jin-gyu Kim,J. Kim,jin-kyu-kim,q49dwx,M,97,66.214285714286,24.257142857143,7,66.214285714286,24.257142857143,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,1026069,Jin-seob Park,J. S. Park,jin-seob-park,cewx7i,M,4,45.782352941176,43.364705882353,17,45.782352941176,43.364705882353,middle_third,central_lane,central,https://www.sofascore.com/api/v1/event/15186720/average-positions
15186720,2026-06-12T02:00:00+00:00,1,,finished,4735,South Korea,4714,Czechia,home,4735,South Korea,4714,Czechia,917087,Kang-in Lee,K. Lee,kang-in-lee,kanginlee,M,19,59.451428571429,29.047142857143,70,59.451428571429,29.047142857143,middle_third,right_half_space,right,https://www.sofascore.com/api/v1/event/15186720/average-positions
