player_id,player_name,position,national_team_name,matches_with_position_data,total_position_points,mean_points_per_match,median_points_per_match,weighted_mean_x,weighted_mean_y,unweighted_mean_x,unweighted_mean_y,median_x,median_y,weighted_x_std,weighted_y_std,spatial_spread,defensive_third_match_share,middle_third_match_share,attacking_third_match_share,right_wide_match_share,right_half_space_match_share,central_lane_match_share,left_half_space_match_share,left_wide_match_share,wide_lane_match_share,half_space_match_share,dominant_longitudinal_zone,dominant_lateral_lane,position_consistency_score,spatial_reliability
962056,Hussein Ali,D,Iraq,2,68,34.0,34.0,42.6206,11.4279,42.6229,11.4321,42.6229,11.4321,0.0771,0.1406,0.1603,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,0.8618,0.4613
868843,Miles Robinson,D,USA,1,88,88.0,88.0,34.7114,36.4011,34.7114,36.4011,34.7114,36.4011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.4608
830659,Marcos Senesi,D,Argentina,1,88,88.0,88.0,35.042,70.0602,35.042,70.0602,35.042,70.0602,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deeper_half,left_half_space,1.0,0.4608
942213,Tsuyoshi Watanabe,D,Japan,2,67,33.5,33.5,43.0522,18.1567,43.7211,18.2302,43.7211,18.2302,1.2815,0.1407,1.2892,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,0.4368,0.4566
1394342,Ousmane Diomande,D,Côte d'Ivoire,1,85,85.0,85.0,34.8388,65.2306,34.8388,65.2306,34.8388,65.2306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.456
1127823,Luca Jaquez,D,Switzerland,2,66,33.0,33.0,46.7091,11.097,46.3329,11.7204,46.3329,11.7204,0.456,0.7557,0.8826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,0.5312,0.4518
933433,Homam Al-Amin,D,Qatar,2,65,32.5,32.5,38.7308,85.4662,39.5311,85.5147,39.5311,85.5147,1.7527,0.1063,1.7559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,0.3629,0.4471
922759,Mark McKenzie,D,USA,1,74,74.0,74.0,33.1757,66.0919,33.1757,66.0919,33.1757,66.0919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.4384
799046,Waldemar Anton,D,Germany,2,63,31.5,31.5,47.9127,22.3571,40.6231,23.3,40.6231,23.3,11.8545,1.5333,11.9533,0.2381,0.7619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,0.0772,0.4377
812952,Hossein Kanaani,D,Iran,2,63,31.5,31.5,34.4921,27.3635,35.4195,25.5955,35.4195,25.5955,3.3095,6.309,7.1243,0.6349,0.3651,0.0,0.3651,0.6349,0.0,0.0,0.0,0.3651,0.6349,deep_build_up,right_half_space,0.1231,0.4377
1513625,Wagner Pina,D,Cabo Verde,1,69,69.0,69.0,49.6609,16.6899,49.6609,16.6899,49.6609,16.6899,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.4304
857740,Ozan Kabak,D,Türkiye,1,68,68.0,68.0,40.2338,34.4088,40.2338,34.4088,40.2338,34.4088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.4288
1063327,Hossam Abdelmaguid,D,Egypt,2,61,30.5,30.5,31.3672,54.3262,24.1863,52.7347,24.1863,52.7347,8.6363,1.9141,8.8459,0.1803,0.8197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deep_build_up,central_lane,0.1016,0.4282
1002920,Joe Scally,D,USA,1,67,67.0,67.0,46.5627,15.2269,46.5627,15.2269,46.5627,15.2269,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.4272
158583,Santiago Arias,D,Colombia,1,67,67.0,67.0,47.0299,9.909,47.0299,9.909,47.0299,9.909,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.4272
358108,Scott McKenna,D,Scotland,1,66,66.0,66.0,37.4045,67.1682,37.4045,67.1682,37.4045,67.1682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deeper_half,left_half_space,1.0,0.4256
877452,José Canale,D,Paraguay,2,60,30.0,30.0,20.7817,65.8267,24.717,71.304,24.717,71.304,4.3998,6.1238,7.5406,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,0.1171,0.4235
902117,Nkosinathi Sibisi,D,South Africa,1,64,64.0,64.0,30.1922,20.1187,30.1922,20.1187,30.1922,20.1187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.4224
966869,Aaron Hickey,D,Scotland,1,63,63.0,63.0,44.7397,15.0413,44.7397,15.0413,44.7397,15.0413,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.4208
1405212,Luka Vušković,D,Croatia,1,62,62.0,62.0,38.2419,58.8242,38.2419,58.8242,38.2419,58.8242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,1.0,0.4192
843200,Diogo Dalot,D,Portugal,2,59,29.5,29.5,48.1559,22.5525,48.5392,22.5768,48.5392,22.5768,0.9053,0.0572,0.9071,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,0.5244,0.4188
1144329,Štěpán Chaloupek,D,Czechia,1,55,55.0,55.0,42.7564,28.1945,42.7564,28.1945,42.7564,28.1945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.408
227196,Riechedly Bazoer,D,Curaçao,1,52,52.0,52.0,26.3577,37.3327,26.3577,37.3327,26.3577,37.3327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.4032
1158813,Mo Abualnadi,D,Jordan,1,52,52.0,52.0,29.6462,77.4365,29.6462,77.4365,29.6462,77.4365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.4032
875295,Matías Viña,D,Uruguay,1,51,51.0,51.0,51.4627,86.4706,51.4627,86.4706,51.4627,86.4706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,central_advanced,left_wide,1.0,0.4016
1836024,Saleh Hardani,D,Iran,2,55,27.5,27.5,37.3891,15.7345,36.6682,14.8186,36.6682,14.8186,2.543,3.2313,4.1119,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,0.1956,0.3999
851676,Frans Putros,D,Iraq,1,49,49.0,49.0,40.4653,16.9102,40.4653,16.9102,40.4653,16.9102,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.3984
928021,Jorge Gutiérrez,D,Panama,1,48,48.0,48.0,36.5958,87.9375,36.5958,87.9375,36.5958,87.9375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,1.0,0.3968
1049515,Alidu Seidu,D,Ghana,1,48,48.0,48.0,38.5833,21.8438,38.5833,21.8438,38.5833,21.8438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.3968
796326,Fidel Escobar,D,Panama,1,47,47.0,47.0,25.0894,28.1064,25.0894,28.1064,25.0894,28.1064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.3952
583896,Abdoulaye Seck,D,Senegal,1,46,46.0,46.0,38.3283,35.8043,38.3283,35.8043,38.3283,35.8043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.3936
303258,Jason Geria,D,Australia,1,45,45.0,45.0,39.5756,17.9022,39.5756,17.9022,39.5756,17.9022,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.392
1014286,Malick Thiaw,D,Germany,2,53,26.5,26.5,43.1528,31.7208,44.2492,45.8069,44.2492,45.8069,1.3778,17.7028,17.7563,0.0,1.0,0.0,0.0,0.8113,0.0,0.1887,0.0,0.0,1.0,deeper_half,right_half_space,0.0533,0.3904
1638685,Mateo Chávez,D,Mexico,1,44,44.0,44.0,48.0273,83.4636,48.0273,83.4636,48.0273,83.4636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,1.0,0.3904
822110,Deiver Machado,D,Colombia,1,42,42.0,42.0,53.2524,80.4214,53.2524,80.4214,53.2524,80.4214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,central_advanced,left_wide,1.0,0.3872
1018822,Zineddine Belaid,D,Algeria,2,52,26.0,26.0,41.1519,48.6577,39.5363,48.0124,39.5363,48.0124,3.1054,1.2403,3.3439,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,0.2302,0.3857
1163991,Munaf Younus,D,Iraq,1,40,40.0,40.0,24.1775,31.565,24.1775,31.565,24.1775,31.565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.384
354046,Joris Kayembe,D,DR Congo,3,41,13.67,15.0,47.7927,84.7878,48.3483,84.4608,54.67,84.5625,11.1263,2.005,11.3056,0.3659,0.6341,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,0.0813,0.3694
888949,Roger Ibañez,D,Brazil,1,38,38.0,38.0,47.9605,11.1868,47.9605,11.1868,47.9605,11.1868,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.3683
1500291,Arjan Malić,D,Bosnia & Herzegovina,1,38,38.0,38.0,59.4763,12.4974,59.4763,12.4974,59.4763,12.4974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,central_advanced,right_wide,1.0,0.3683
921263,Kim Moon-hwan,D,South Korea,1,37,37.0,37.0,47.8135,14.6378,47.8135,14.6378,47.8135,14.6378,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,1.0,0.3604
825771,Marco Friedl,D,Austria,1,36,36.0,36.0,44.1417,80.0389,44.1417,80.0389,44.1417,80.0389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,1.0,0.3526
1106546,Yaimar Medina,D,Ecuador,1,36,36.0,36.0,54.4361,82.7556,54.4361,82.7556,54.4361,82.7556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,central_advanced,left_wide,1.0,0.3526
1546739,Alexandro Maidana,D,Paraguay,1,35,35.0,35.0,33.8457,88.8171,33.8457,88.8171,33.8457,88.8171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deep_build_up,left_wide,1.0,0.3448
1196902,Ehsan Hajsafi,D,Iran,2,43,21.5,21.5,36.3651,74.8302,40.4548,71.331,40.4548,71.331,10.9873,9.4009,14.4602,0.6744,0.3256,0.0,0.0,0.0,0.0,0.3256,0.6744,0.6744,0.3256,deeper_half,left_half_space,0.0647,0.3432
362504,Rebin Sulaka,D,Iraq,2,43,21.5,21.5,32.5186,25.6581,32.414,27.0951,32.414,27.0951,0.2809,3.8605,3.8707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,0.2053,0.3432
1022374,Henrik Sælebakke Falchener,D,Norway,1,34,34.0,34.0,24.6824,29.7294,24.6824,29.7294,24.6824,29.7294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.3369
795154,Fredrik André Bjørkan,D,Norway,1,33,33.0,33.0,34.3909,85.9273,34.3909,85.9273,34.3909,85.9273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deep_build_up,left_wide,1.0,0.329
845271,Dylan Bronn,D,Tunisia,1,32,32.0,32.0,36.5906,24.6938,36.5906,24.6938,36.5906,24.6938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.3212
1473092,Kojo Peprah Oppong,D,Ghana,1,30,30.0,30.0,37.1267,58.4967,37.1267,58.4967,37.1267,58.4967,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,1.0,0.3055
843665,Alphonso Davies,D,Canada,1,29,29.0,29.0,71.4793,89.6207,71.4793,89.6207,71.4793,89.6207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,final_third,left_wide,1.0,0.2976
1381227,Ahmed Hasan Maknazi,D,Iraq,1,28,28.0,28.0,24.075,78.3,24.075,78.3,24.075,78.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.2898
996958,Malo Gusto,D,France,2,30,15.0,15.0,49.9467,13.6367,50.0978,13.6196,50.0978,13.6196,2.2615,0.2548,2.2758,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deeper_half,right_wide,0.3053,0.2818
981168,Samir Sophian Chergui,D,Algeria,1,25,25.0,25.0,57.532,8.096,57.532,8.096,57.532,8.096,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,central_advanced,right_wide,1.0,0.2662
1148402,Al-Hashmi Al-Hussain,D,Qatar,1,23,23.0,23.0,32.0652,26.0696,32.0652,26.0696,32.0652,26.0696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.2505
867714,Francis De Vries,D,New Zealand,2,23,11.5,11.5,52.5565,73.7609,52.0958,74.1098,52.0958,74.1098,10.5858,8.0189,13.2802,0.0,1.0,0.0,0.0,0.0,0.0,0.5217,0.4783,0.4783,0.5217,central_advanced,left_half_space,0.07,0.2487
792386,Farrukh Sayfiev,D,Uzbekistan,1,22,22.0,22.0,64.2818,90.7682,64.2818,90.7682,64.2818,90.7682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,central_advanced,left_wide,1.0,0.2427
159935,Éric Davis,D,Panama,2,21,10.5,10.5,45.4333,69.3429,45.8414,69.5886,45.8414,69.5886,8.5589,5.1555,9.9917,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deeper_half,left_half_space,0.091,0.2392
920476,Saad Al Rousan,D,Jordan,1,21,21.0,21.0,32.6952,25.7429,32.6952,25.7429,32.6952,25.7429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.2349
980664,Saleem Obaid,D,Jordan,1,21,21.0,21.0,28.0762,77.9,28.0762,77.9,28.0762,77.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.2349
802830,Dennis Hadžikadunić,D,Bosnia & Herzegovina,1,21,21.0,21.0,37.9,31.2571,37.9,31.2571,37.9,31.2571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.2349
959750,Callan Elliot,D,New Zealand,1,20,20.0,20.0,33.56,10.945,33.56,10.945,33.56,10.945,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,deep_build_up,right_wide,1.0,0.227
1134470,Zakaria El Ouahdi,D,Morocco,1,20,20.0,20.0,48.605,88.78,48.605,88.78,48.605,88.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,1.0,0.227
1395881,Joaquin Seys,D,Belgium,1,19,19.0,19.0,25.7316,76.1053,25.7316,76.1053,25.7316,76.1053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.2191
926506,Mohamed Abdelmonem,D,Egypt,1,18,18.0,18.0,31.9556,63.7667,31.9556,63.7667,31.9556,63.7667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_build_up,left_half_space,1.0,0.2113
826215,Ibrahima Konaté,D,France,1,17,17.0,17.0,33.2235,28.0529,33.2235,28.0529,33.2235,28.0529,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.2034
1171902,Junnosuke Suzuki,D,Japan,1,17,17.0,17.0,30.7706,81.4294,30.7706,81.4294,30.7706,81.4294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deep_build_up,left_wide,1.0,0.2034
84854,Alex Sandro,D,Brazil,1,16,16.0,16.0,51.7687,83.1312,51.7687,83.1312,51.7687,83.1312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,central_advanced,left_wide,1.0,0.1956
360718,Carl Starfelt,D,Sweden,1,15,15.0,15.0,40.58,48.7933,40.58,48.7933,40.58,48.7933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,deeper_half,central_lane,1.0,0.1878
978518,Jackson Porozo,D,Ecuador,1,14,14.0,14.0,36.5071,34.6714,36.5071,34.6714,36.5071,34.6714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.1799
963084,David Zima,D,Czechia,1,14,14.0,14.0,28.4286,27.9929,28.4286,27.9929,28.4286,27.9929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep_build_up,right_half_space,1.0,0.1799
1153079,Jorrel Hato,D,Netherlands,1,14,14.0,14.0,49.6786,80.7429,49.6786,80.7429,49.6786,80.7429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,deeper_half,left_wide,1.0,0.1799
99090,Dan Burn,D,England,1,13,13.0,13.0,11.8846,66.1231,11.8846,66.1231,11.8846,66.1231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_goal_area,left_half_space,1.0,0.172
34639,Yuto Nagatomo,D,Japan,1,12,12.0,12.0,40.3417,76.45,40.3417,76.45,40.3417,76.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deeper_half,left_half_space,1.0,0.1642
1139989,Mohammad Ali Hasheesh,D,Jordan,1,10,10.0,10.0,17.94,73.91,17.94,73.91,17.94,73.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,deep_goal_area,left_half_space,1.0,0.1485
1026541,Sondre Langås,D,Norway,1,10,10.0,10.0,38.5,27.11,38.5,27.11,38.5,27.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deeper_half,right_half_space,1.0,0.1485
12994,Lionel Messi,F,Argentina,7,586,83.71,93.0,67.4974,36.8671,67.6049,37.0271,69.3491,38.3193,5.0462,4.3039,6.6323,0.0,0.2611,0.7389,0.0,0.7389,0.2611,0.0,0.0,0.0,0.7389,final_third,right_half_space,0.131,1.0
818244,Ousmane Dembélé,F,France,7,410,58.57,55.0,69.5961,30.8602,69.0623,31.2706,70.9472,29.9274,4.3886,5.7861,7.2621,0.0,0.3878,0.6122,0.0,0.8878,0.1122,0.0,0.0,0.0,0.8878,final_third,right_half_space,0.121,1.0
826643,Kylian Mbappé,F,France,7,365,52.14,50.0,72.7227,61.0268,72.6729,60.7451,72.9886,63.434,1.2158,5.3599,5.4961,0.0,0.0,1.0,0.0,0.0,0.2521,0.7479,0.0,0.0,0.7479,final_third,left_half_space,0.1539,1.0
135666,Leandro Trossard,F,Belgium,6,363,60.5,61.0,60.1033,57.6355,58.0573,53.3148,61.3873,56.4792,6.3776,12.2924,13.8484,0.0,1.0,0.0,0.0,0.0689,0.6887,0.2424,0.0,0.0,0.3113,central_advanced,central_lane,0.0673,1.0
865500,Roberto Alvarado,F,Mexico,5,327,65.4,62.0,57.8422,25.1471,55.3715,24.7032,56.692,26.649,9.5204,3.717,10.2203,0.0,0.7064,0.2936,0.1407,0.8593,0.0,0.0,0.0,0.1407,0.8593,central_advanced,right_half_space,0.0891,1.0
944656,Julián Alvarez,F,Argentina,7,310,44.29,49.0,61.3955,59.2645,61.5426,59.825,62.0476,59.7975,3.089,2.4721,3.9564,0.0,0.871,0.129,0.0,0.0,0.7581,0.2419,0.0,0.0,0.2419,central_advanced,central_lane,0.2018,1.0
868812,Vinícius Júnior,F,Brazil,5,280,56.0,60.0,71.9311,78.1589,71.7189,78.0532,74.3667,79.0275,5.2507,2.7312,5.9186,0.0,0.2286,0.7714,0.0,0.0,0.0,0.5357,0.4643,0.4643,0.5357,final_third,left_half_space,0.1445,1.0
843114,Julián Quiñones,F,Mexico,5,262,52.4,53.0,57.9156,75.4752,57.8545,75.5636,58.4789,73.4298,2.5648,3.6586,4.468,0.0,1.0,0.0,0.0,0.0,0.0,0.8015,0.1985,0.1985,0.8015,central_advanced,left_half_space,0.1829,1.0
914902,Anthony Gordon,F,England,6,243,40.5,41.0,64.0695,80.1247,64.3735,78.4582,65.0722,80.2626,6.2456,5.3047,8.1943,0.0,0.8148,0.1852,0.0,0.0,0.0,0.428,0.572,0.572,0.428,central_advanced,left_wide,0.1088,0.9888
823622,Mikel Oyarzabal,F,Spain,7,266,38.0,37.0,64.1271,51.1545,64.5678,51.0915,67.325,51.6958,9.5339,4.2433,10.4356,0.0,0.4398,0.5602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,0.0874,0.9812
1154605,Désiré Doué,F,France,7,332,47.43,36.0,62.3434,69.0322,62.5886,60.5986,63.0874,75.2551,4.0729,15.6498,16.1711,0.0,0.8916,0.1084,0.0422,0.0482,0.0,0.8193,0.0904,0.1325,0.8675,central_advanced,left_half_space,0.0582,0.975
108579,Harry Kane,F,England,7,249,35.57,36.0,57.7771,53.8072,58.3771,53.5209,57.8705,54.7796,6.7812,3.8026,7.7746,0.0,0.9036,0.0964,0.0,0.0,1.0,0.0,0.0,0.0,0.0,central_advanced,central_lane,0.114,0.9734
309078,Alexander Sørloth,F,Norway,5,233,46.6,42.0,63.0476,19.5352,63.364,19.6437,61.5328,21.5942,2.6966,3.4669,4.3921,0.0,0.8197,0.1803,0.4549,0.5451,0.0,0.0,0.0,0.4549,0.5451,central_advanced,right_wide,0.1855,0.9728
960441,Charles De Ketelaere,F,Belgium,5,231,46.2,46.0,64.0693,43.3823,63.434,42.6115,62.0614,39.9595,3.1042,5.2314,6.0831,0.0,0.7056,0.2944,0.0,0.5065,0.4935,0.0,0.0,0.0,0.5065,central_advanced,central_lane,0.1412,0.9696
935564,Jonathan David,F,Canada,5,222,44.4,47.0,69.0734,47.0851,69.3388,47.3822,67.3878,48.4143,5.5185,3.4223,6.4936,0.0,0.4369,0.5631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,final_third,central_lane,0.1334,0.9552
2087085,Yan Diomande,F,Côte d'Ivoire,4,288,72.0,69.5,64.6792,68.4062,64.5685,70.1848,64.6868,76.9576,0.8048,17.0129,17.0319,0.0,1.0,0.0,0.0,0.0,0.3056,0.2118,0.4826,0.4826,0.2118,central_advanced,left_half_space,0.0555,0.93
1407524,Ibrahim Maza,F,Algeria,4,246,61.5,62.5,62.3695,54.5874,62.1286,53.9859,60.3133,52.0005,6.8411,4.658,8.2763,0.0,0.7154,0.2846,0.0,0.0,0.7033,0.2967,0.0,0.0,0.2967,central_advanced,central_lane,0.1078,0.9236
1121923,Antonio Nusa,F,Norway,5,193,38.6,43.0,61.885,76.6021,61.5868,75.2123,61.065,73.6884,5.1648,5.6473,7.653,0.0,0.7772,0.2228,0.0,0.0,0.0,0.7513,0.2487,0.2487,0.7513,central_advanced,left_half_space,0.1156,0.9088
873554,Omar Marmoush,F,Egypt,5,180,36.0,42.0,62.8878,67.2583,60.4544,61.8088,62.6562,70.2952,4.3719,10.3954,11.2773,0.0,0.7667,0.2333,0.0,0.0556,0.25,0.6944,0.0,0.0,0.75,central_advanced,left_half_space,0.0815,0.888
352296,Breel Embolo,F,Switzerland,6,201,33.5,34.5,64.5642,47.8945,65.5401,47.6382,61.3141,49.5678,6.7925,5.8121,8.9398,0.0,0.7114,0.2886,0.0,0.1642,0.8358,0.0,0.0,0.0,0.1642,central_advanced,central_lane,0.1006,0.8872
836705,Kai Havertz,F,Germany,4,221,55.25,58.0,64.7208,42.0326,63.5294,42.3214,63.6599,43.5721,3.943,5.4391,6.7179,0.0,0.6561,0.3439,0.0,0.2534,0.7466,0.0,0.0,0.0,0.2534,central_advanced,central_lane,0.1296,0.8836
966547,Noni Madueke,F,England,5,199,39.8,34.0,70.2251,20.2322,68.9195,20.2951,70.229,21.0097,2.8063,5.204,5.9124,0.0,0.0854,0.9146,0.4824,0.5176,0.0,0.0,0.0,0.4824,0.5176,final_third,right_half_space,0.1447,0.8809
996952,Bradley Barcola,F,France,7,220,31.43,28.0,64.6295,81.2132,64.1177,81.08,65.05,81.5,6.4943,1.8209,6.7448,0.0,0.5409,0.4591,0.0,0.0,0.0,0.1455,0.8545,0.8545,0.1455,central_advanced,left_wide,0.1291,0.877
593526,Nicolas Pépé,F,Côte d'Ivoire,4,197,49.25,59.5,63.3279,28.1995,59.3533,25.2326,62.0492,27.6866,5.4417,5.3035,7.5986,0.0,0.6599,0.3401,0.0558,0.9442,0.0,0.0,0.0,0.0558,0.9442,central_advanced,right_half_space,0.1163,0.8452
