event_id,start_time_utc,start_time_istanbul,round_number,round_name,match_status,home_team_name,away_team_name,home_score,away_score,side,national_team_id,national_team_name,opponent_team_id,opponent_team_name,club_team_id_snapshot,formation,lineup_confirmed,player_id,player_name,player_short_name,player_slug,player_sofascore_id,player_primary_position,lineup_position,shirt_number,jersey_number,is_starter,is_substitute,appearance_type,captain,height_cm,country_alpha3,country_name,date_of_birth_timestamp,date_of_birth_utc,market_value,market_value_currency,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_ratingVersions_original,stat_ratingVersions_alternative,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_statisticsType_sportSlug,stat_statisticsType_statisticsType,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keyPass,stat_shotValueNormalized,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,stat_totalTackle,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_lastManTackle,stat_clearanceOffLine,stat_ownGoals,stat_penaltyConceded,stat_penaltyFaced,stat_penaltyWon,stat_crossNotClaimed,stat_penaltyMiss,stat_penaltySave,stat_penaltyShootoutSave,stat_penaltyShootoutGoal,stat_penaltyShootoutMiss
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,34017,3-4-2-1,True,893000,Umarbek Eshmuradov,U. Eshmuradov,umarbek-eshmuradov,eie3d8,D,D,15,15,False,True,unused_substitute,False,185.0,UZB,Uzbekistan,723081600,1992-11-30T00:00:00+00:00,440000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,36256,3-4-2-1,True,796361,Botirali Ergashev,B. Ergashev,botirali-ergashev,8c2arw,G,G,16,16,False,True,unused_substitute,False,187.0,UZB,Uzbekistan,803865600,1995-06-23T00:00:00+00:00,515000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,34310,3-4-2-1,True,358880,Dostonbek Khamdamov,D. Khamdamov,dostonbek-khamdamov,8zjd6w,M,M,17,17,False,True,used_substitute,False,180.0,UZB,Uzbekistan,838166400,1996-07-24T00:00:00+00:00,935000.0,EUR,11.0,9.0,1.0,,0.0,5.0,6.0,4.0,5.0,,,45.0,26.0,6.4,6.0,0.0258538,35.603609188173,2.0,29.480570737916,2.0,,6.4,6.8,2.0,,-0.11,0.1,-0.12,,football,player,2.0,1.0,,2.0,1.0,1.0,2.0,0.0607,31.64,5.6,4.0,1.0,-0.18,0.84,0.23,0.08,,1.0,,,2.0,3.0,15.164081186301,35.603609188173,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,331952,3-4-2-1,True,793857,Azizjon Ganiev,A. Ganiev,azizjon-ganiev,gypw3i,M,M,19,19,False,True,unused_substitute,False,180.0,UZB,Uzbekistan,888105600,1998-02-22T00:00:00+00:00,1900000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,40259,3-4-2-1,True,871965,Azizbek Amanov,Azizbek Amanov,azizbek-amanov,kwtz8j,M,F,20,20,False,True,used_substitute,False,178.0,UZB,Uzbekistan,878169600,1997-10-30T00:00:00+00:00,525000.0,EUR,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,,,13.0,12.0,6.4,6.0,0.010835,26.978940132129,4.0,12.14653284888,0.0,,6.4,6.2,1.0,,0.06,-0.23,-0.01,,football,player,1.0,,1.0,1.0,,,,0.0188,28.91,2.62,5.0,1.0,-0.02,0.39,0.15,0.04,,4.0,,,,,,,2.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,34314,3-4-2-1,True,333625,Igor Sergeev,I. Sergeev,igor-sergeev,biy29q,F,F,21,21,False,True,used_substitute,False,187.0,UZB,Uzbekistan,736128000,1993-04-30T00:00:00+00:00,1300000.0,EUR,,,,,0.0,,,,,,,8.0,,6.3,,,,,,,,6.3,6.3,0.0,,,,,,football,player,,,,,,,,,28.26,0.73,0.0,,,0.06,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,48613,3-4-2-1,True,1403410,Sherzod Esanov,S. Esanov,esanov-sherzod,n5cda4,M,M,23,23,False,True,unused_substitute,False,190.0,UZB,Uzbekistan,1044057600,2003-02-01T00:00:00+00:00,495000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,40268,3-4-2-1,True,978392,Avazbek Ulmasaliyev,A. Ulmasaliyev,avazbek-ulmasaliyev,5ffuqf,D,D,25,25,False,True,unused_substitute,False,179.0,UZB,Uzbekistan,954115200,2000-03-27T00:00:00+00:00,515000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186722,2026-06-18T02:00:00+00:00,2026-06-18T05:00:00+03:00,1,,finished,Uzbekistan,Colombia,1.0,3.0,home,4723,Uzbekistan,4820,Colombia,40259,3-4-2-1,True,1403414,Jakhongir Urozov,J. Urozov,urozov-jakhongir,dqw7ci,D,D,26,26,False,True,used_substitute,False,190.0,UZB,Uzbekistan,1074384000,2004-01-18T00:00:00+00:00,550000.0,EUR,15.0,12.0,3.0,2.0,0.0,5.0,5.0,7.0,10.0,,,13.0,25.0,6.4,5.0,0.00793774,90.95532328699,9.0,80.118092169157,1.0,,6.4,6.3,0.0,,0.06,0.15,-0.14,,football,player,,,1.0,1.0,,2.0,1.0,,29.9,2.5,2.0,,,0.29,0.08,0.03,1.0,3.0,,,,,14.972398178453,18.520490706242,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,539792,Ronwen Williams,R. Williams,ronwen-williams,shtig3,G,G,1,1,True,False,starter,True,184.0,ZAF,South Africa,695952000,1992-01-21T00:00:00+00:00,825000.0,EUR,64.0,48.0,23.0,7.0,0.0,42.0,44.0,6.0,20.0,3.0,2.0,90.0,68.0,6.2,16.0,0.00403556,118.44357071095,19.0,61.890386949529,0.0,0.0415,6.2,6.6,0.0,-0.466,0.13,0.01,-0.12,-0.56,football,player,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,881117,Teboho Mokoena,T. Mokoena,teboho-mokoena,kw4e3j,M,M,4,4,True,False,starter,False,176.0,ZAF,South Africa,854064000,1997-01-24T00:00:00+00:00,3100000.0,EUR,97.0,93.0,10.0,8.0,0.0,45.0,46.0,48.0,51.0,8.0,,90.0,120.0,8.1,9.0,0.259914,231.40049194471,36.0,55.015018074011,1.0,,8.1,8.3,2.0,,0.45,0.13,-0.01,,football,player,2.0,1.0,,6.0,1.0,1.0,2.0,0.8005,30.31,10.32,8.0,5.0,0.31,1.5,0.41,0.12,,5.0,3.0,2.0,2.0,2.0,22.924798196437,28.145724808574,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.7499,,,,,,,1.0,1.0,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,1014410,Thalente Mbatha,T. Mbatha,thalente-mbatha,cewed6,M,M,5,5,True,False,starter,False,179.0,ZAF,South Africa,952300800,2000-03-06T00:00:00+00:00,2100000.0,EUR,33.0,30.0,1.0,,0.0,18.0,18.0,12.0,15.0,2.0,,90.0,45.0,6.7,6.0,0.021749,86.772383993925,13.0,15.506390779338,0.0,,6.7,6.6,1.0,,0.05,0.02,0.22,,football,player,2.0,,,3.0,,1.0,1.0,0.0119,30.74,10.96,14.0,,,1.77,0.47,0.19,,3.0,,1.0,3.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,837099,Aubrey Modiba,A. Modiba,aubrey-modiba,vrxnzs,D,D,6,6,True,False,starter,False,167.0,ZAF,South Africa,806371200,1995-07-22T00:00:00+00:00,1900000.0,EUR,52.0,45.0,3.0,2.0,0.0,16.0,16.0,29.0,36.0,6.0,,90.0,81.0,7.2,11.0,0.114399,205.98838398659,28.0,105.33180883463,0.0,,7.2,7.6,3.0,,0.23,0.25,-0.12,,football,player,5.0,2.0,,7.0,2.0,2.0,1.0,0.1299,27.91,10.17,4.0,2.0,-0.07,1.56,0.44,0.07,,1.0,1.0,1.0,6.0,1.0,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,984505,Oswin Appollis,O. Appollis,oswin-appollis,b747w6,M,F,7,7,True,False,starter,False,172.0,ZAF,South Africa,998697600,2001-08-25T00:00:00+00:00,2700000.0,EUR,38.0,34.0,4.0,4.0,0.0,8.0,9.0,26.0,29.0,2.0,,90.0,57.0,7.0,11.0,0.0567518,189.02658501807,28.0,3.5768640120396,1.0,,7.0,7.3,1.0,,-0.13,-0.4,-0.01,,football,player,3.0,,,5.0,,,,0.0193,30.7,10.76,8.0,,-0.05,1.76,0.48,0.09,,1.0,1.0,,2.0,1.0,6.3438866080012,15.319615693613,1.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,1179164,Thapelo Maseko,T. Maseko,thapelo-maseko,himdgz,M,F,12,12,True,False,starter,False,178.0,ZAF,South Africa,1036972800,2002-11-11T00:00:00+00:00,730000.0,EUR,18.0,17.0,,,0.0,2.0,2.0,15.0,16.0,3.0,,84.0,37.0,6.8,8.0,0.0247581,285.03408410486,22.0,162.72491977931,7.0,,6.8,6.8,3.0,,-0.08,0.3,-0.03,,football,player,1.0,,,6.0,1.0,,1.0,0.1516,32.14,8.76,11.0,,-0.17,1.27,0.5,0.13,1.0,6.0,3.0,2.0,1.0,3.0,43.120885193634,190.85926865605,1.0,2.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,2505,4-3-3,True,2058228,Mbekezeli Mbokazi,M. Mbokazi,mbekezeli-mbokazi,gwvw95,D,D,14,14,True,False,starter,False,180.0,ZAF,South Africa,1127088000,2005-09-19T00:00:00+00:00,3800000.0,EUR,61.0,56.0,10.0,5.0,0.0,41.0,42.0,15.0,19.0,4.0,,90.0,81.0,6.8,9.0,0.00891732,232.85628276014,36.0,63.606256837597,0.0,,6.8,6.6,3.0,,0.15,0.06,-0.15,,football,player,,,4.0,5.0,1.0,10.0,,0.0494,32.53,8.81,14.0,,-0.04,0.99,0.34,0.2,2.0,6.0,,,1.0,2.0,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,991024,Iqraam Rayners,I. Rayners,iqraam-rayners,snxbfy,F,F,15,15,True,False,starter,False,176.0,ZAF,South Africa,819331200,1995-12-19T00:00:00+00:00,2600000.0,EUR,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,66.0,19.0,6.1,8.0,0.0816639,35.425046315062,6.0,-19.541732956532,0.0,,6.1,6.4,1.0,,0.01,-0.52,-0.01,,football,player,,,1.0,2.0,,,,0.0588,32.66,7.07,15.0,,-0.1,0.95,0.49,0.18,2.0,5.0,1.0,,,4.0,,,3.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,936047,Khuliso Mudau,K. Mudau,khuliso-mudau,iw85wk,D,D,20,20,True,False,starter,False,181.0,ZAF,South Africa,798854400,1995-04-26T00:00:00+00:00,1300000.0,EUR,55.0,52.0,,,0.0,25.0,26.0,27.0,29.0,6.0,,90.0,74.0,6.7,7.0,0.303175,157.46172473714,23.0,68.569876768742,0.0,,6.7,7.2,0.0,,0.17,0.13,-0.15,,football,player,2.0,1.0,,4.0,,2.0,2.0,,31.65,10.56,17.0,1.0,,1.51,0.66,0.35,2.0,3.0,1.0,1.0,3.0,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,2541,4-3-3,True,1507710,Ime Okon,I. Okon,okon-ime,p93sfz,D,D,21,21,True,False,starter,False,187.0,ZAF,South Africa,1077235200,2004-02-20T00:00:00+00:00,1900000.0,EUR,84.0,80.0,4.0,2.0,0.0,57.0,58.0,23.0,26.0,6.0,,90.0,94.0,7.1,4.0,0.00849119,309.20059734207,49.0,0.91790054993851,0.0,,7.1,7.3,0.0,,0.05,0.07,0.2,,football,player,,,2.0,4.0,,5.0,1.0,,31.83,9.86,20.0,1.0,,1.15,0.52,0.27,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,241802,4-3-3,True,1049669,Jayden Adams,J. Adams,jayden-adams,zb7a2y,M,M,23,23,True,False,starter,False,175.0,ZAF,South Africa,989020800,2001-05-05T00:00:00+00:00,1900000.0,EUR,20.0,20.0,2.0,2.0,0.0,10.0,10.0,10.0,10.0,1.0,,45.0,22.0,6.5,,0.0118625,43.777107607533,8.0,-3.2107462696007,0.0,,6.5,6.7,0.0,,0.02,0.08,-0.1,,football,player,,,,,,1.0,1.0,,28.79,5.32,3.0,1.0,,0.72,0.23,0.04,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,25002,4-3-3,True,1470073,Tholo Thabang Matuludi,T. T. Matuludi,matuludi-tholo-thabang,b7mguu,D,D,2,2,False,True,unused_substitute,False,189.0,ZAF,South Africa,916272000,1999-01-14T00:00:00+00:00,1100000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,1910804,Khulumani Ndamane,K. Ndamane,khulumani-ndamane,gwwjuy,D,D,3,3,False,True,unused_substitute,False,183.0,ZAF,South Africa,1075939200,2004-02-05T00:00:00+00:00,1300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,1101745,Tshepang Moremi,T. Moremi,tshepang-moremi,kmukqu,M,F,8,8,False,True,unused_substitute,False,169.0,ZAF,South Africa,970444800,2000-10-02T00:00:00+00:00,1400000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,6,4-3-3,True,901907,Lyle Foster,L. Foster,lyle-foster,uup6jn,F,F,9,9,False,True,unused_substitute,False,180.0,ZAF,South Africa,967939200,2000-09-03T00:00:00+00:00,8300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,4860,4-3-3,True,1564998,Relebohile Mofokeng,R. Mofokeng,relebohile-mofokeng,fpskwx,M,F,10,10,False,True,used_substitute,False,166.0,ZAF,South Africa,1098489600,2004-10-23T00:00:00+00:00,2900000.0,EUR,21.0,16.0,1.0,,0.0,2.0,2.0,14.0,19.0,1.0,,45.0,26.0,6.3,7.0,0.0394716,144.52557889875,15.0,66.256160212009,2.0,,6.3,6.8,1.0,,-0.26,0.28,-0.05,,football,player,1.0,,,,,,,0.0483,27.99,6.0,4.0,1.0,0.13,1.17,0.26,0.03,2.0,5.0,,2.0,,1.0,14.387379625273,28.860512573306,,,,,1.0,,,1.0,,,0.3032,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,903610,Sipho Chaine,S. Chaine,sipho-chaine,tt29r5,G,G,16,16,False,True,unused_substitute,False,180.0,ZAF,South Africa,850521600,1996-12-14T00:00:00+00:00,1500000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,1022170,Evidence Makgopa,E. Makgopa,evidence-makgopa,tdbak4,F,F,17,17,False,True,used_substitute,False,188.0,ZAF,South Africa,960163200,2000-06-05T00:00:00+00:00,1500000.0,EUR,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,,24.0,13.0,6.5,3.0,0.00794824,7.4358221320458,2.0,-5.770833437768,0.0,,6.5,7.1,2.0,,-0.15,0.0,-0.03,,football,player,,,2.0,4.0,,,,0.1094,29.15,2.88,4.0,,-0.12,0.41,0.15,0.08,3.0,4.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,0.0633,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,661,4-3-3,True,1518180,Samukelo Kabini,S. Kabini,samukelo-kabini,q4sbtm,D,D,18,18,False,True,unused_substitute,False,181.0,ZAF,South Africa,1079308800,2004-03-15T00:00:00+00:00,2300000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,902117,Nkosinathi Sibisi,N. Sibisi,nkosinathi-sibisi,zz2vwd,D,D,19,19,False,True,unused_substitute,False,172.0,ZAF,South Africa,811728000,1995-09-22T00:00:00+00:00,1700000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7665,4-3-3,True,966059,Ricardo Goss,R. Goss,ricardo-goss,vuu4fz,G,G,22,22,False,True,unused_substitute,False,181.0,ZAF,South Africa,765244800,1994-04-02T00:00:00+00:00,330000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,39833,4-3-3,True,1415019,Olwethu Makhanya,O. Makhanya,olwethu-makhanya,vu2a48,D,D,24,24,False,True,unused_substitute,False,182.0,ZAF,South Africa,1083283200,2004-04-30T00:00:00+00:00,2100000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7668,4-3-3,True,1210653,Kamogelo Sebelebele,K. Sebelebele,kamogelo-sebelebele,km5acz,M,M,25,25,False,True,used_substitute,False,166.0,ZAF,South Africa,1027209600,2002-07-21T00:00:00+00:00,1100000.0,EUR,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,14.0,10.0,6.4,4.0,0.00270894,20.345589691154,2.0,15.790670156403,1.0,,6.4,6.3,0.0,,-0.07,0.07,-0.04,,football,player,1.0,,,1.0,,1.0,,,28.0,1.62,4.0,,,0.36,0.12,0.05,,4.0,,1.0,,,14.255259896658,15.459068535976,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,away,4736,South Africa,4714,Czechia,7663,4-3-3,True,1085536,Bradley Cross,B. Cross,cross-bradley,8jsd7x,D,D,26,26,False,True,unused_substitute,False,183.0,ZAF,South Africa,980812800,2001-01-30T00:00:00+00:00,970000.0,EUR,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,home,4714,Czechia,4736,South Africa,2952,3-5-2,True,927366,Matěj Kovář,M. Kovář,matej-kovar,fpq9qp,G,G,1,1,True,False,starter,False,196.0,CZE,Czechia,958521600,2000-05-17T00:00:00+00:00,8300000.0,EUR,24.0,16.0,11.0,3.0,0.0,15.0,19.0,1.0,5.0,4.0,3.0,90.0,31.0,6.7,8.0,0.00015305,17.076694627313,3.0,0.82962571920497,0.0,0.3379,6.7,6.7,0.0,0.1165,0.02,-0.01,-0.2,0.33,football,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
15186731,2026-06-18T16:00:00+00:00,2026-06-18T19:00:00+03:00,2,,finished,Czechia,South Africa,1.0,1.0,home,4714,Czechia,4736,South Africa,2216,3-5-2,True,151440,Tomáš Holeš,T. Holeš,tomas-holes,szxhz3,D,D,3,3,True,False,starter,False,180.0,CZE,Czechia,733536000,1993-03-31T00:00:00+00:00,1000000.0,EUR,34.0,26.0,10.0,4.0,0.0,19.0,21.0,7.0,13.0,4.0,,90.0,42.0,6.4,9.0,0.0090546,52.133351479146,8.0,28.035770682621,0.0,,6.4,6.6,0.0,,0.21,0.03,-0.14,,football,player,,,,1.0,,2.0,3.0,,30.74,10.16,5.0,,,1.65,0.32,0.1,1.0,4.0,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
