player_id,player_name,team_id,team_name,matches_with_heatmap,heatmap_point_count,weighted_point_count,minutes_with_heatmap,weighted_mean_x,weighted_mean_y,weighted_std_x,weighted_std_y,spatial_spread,heatmap_entropy,occupied_cell_count,occupied_cell_share,peak_cell_x,peak_cell_y,peak_cell_share,grid_x,grid_y,gaussian_sigma,left_wide_share,left_half_space_share,central_share,right_half_space_share,right_wide_share,build_up_share,middle_third_share,advanced_middle_share,final_third_share,left_share,right_share,central_lane_share
991421,Azzedine Ounahi,4778,Morocco,6,428,428.0,437.0,53.60747663551402,44.200934579439256,18.64536574396141,30.9312895305669,36.11639981711698,0.9423772309268752,208,0.7074829931972789,69.04761904761905,10.714285714285714,0.0111896563321352,21,14,1.2,0.2938213646411896,0.226690411567688,0.10254703462123871,0.1883063167333603,0.18863488733768463,0.050245776772499084,0.3457820415496826,0.4844604730606079,0.11951171606779099,0.5205117762088776,0.3769412040710449,0.10254703462123871
847030,Noussair Mazraoui,4778,Morocco,6,421,421.0,486.0,34.53919239904988,77.23040380047506,19.57327443305964,15.148250044457006,24.750405076306485,0.8610274354223898,120,0.40816326530612246,30.952380952380953,82.14285714285714,0.020923065021634102,21,14,1.2,0.0016149842413142323,0.03927670419216156,0.09585046023130417,0.39594748616218567,0.46731036901474,0.3025462031364441,0.44405096769332886,0.22773438692092896,0.025668442249298096,0.04089168843347579,0.8632578551769257,0.09585046023130417
329417,Timothy Castagne,4717,Belgium,6,395,395.0,478.0,46.08860759493671,29.318987341772154,24.151939866748403,30.703968637844905,39.064688523534834,0.9408377946796319,230,0.782312925170068,35.714285714285715,10.714285714285714,0.01363611314445734,21,14,1.2,0.507866621017456,0.20025581121444702,0.060276128351688385,0.10958507657051086,0.12201634049415588,0.20569905638694763,0.3260453939437866,0.3375881016254425,0.13066741824150085,0.7081224322319031,0.23160141706466675,0.060276128351688385
1402912,Lamine Yamal,4698,Spain,6,388,388.0,405.0,70.77577319587628,20.09020618556701,19.24365555296975,17.718870101940652,26.15868186149275,0.8411145715447939,91,0.30952380952380953,83.33333333333334,10.714285714285714,0.02538439817726612,21,14,1.2,0.568037748336792,0.31244632601737976,0.063518226146698,0.03988562151789665,0.01611200161278248,0.01983793079853058,0.13132701814174652,0.3796676993370056,0.4691673815250397,0.8804840743541718,0.05599762313067913,0.063518226146698
997152,Maxim De Cuyper,4717,Belgium,6,379,379.0,443.0,50.108179419525065,80.45118733509234,25.134601482265325,16.807606564645784,30.236465238255256,0.8851152578401592,149,0.5068027210884354,30.952380952380953,89.28571428571429,0.014873451553285122,21,14,1.2,0.00962239783257246,0.028782987967133522,0.07367187738418579,0.32331034541130066,0.5646124482154846,0.1816657930612564,0.30211448669433594,0.34828975796699524,0.16792996227741241,0.03840538579970598,0.8879227936267853,0.07367187738418579
991011,Jude Bellingham,4713,England,6,378,378.0,515.0,56.8068783068783,49.976190476190474,22.350082686091742,25.292824008680586,33.75282421382286,0.9612627559641823,251,0.8537414965986394,69.04761904761905,25.0,0.009884330444037914,21,14,1.2,0.15142829716205597,0.2628839910030365,0.17245882749557495,0.2566489279270172,0.15657995641231537,0.07257630676031113,0.2839801609516144,0.45011821389198303,0.19332534074783325,0.41431228816509247,0.4132288843393326,0.17245882749557495
1126569,Bilal El Khannouss,4778,Morocco,6,376,376.0,466.0,55.587765957446805,67.61702127659575,20.960772868965808,29.62652505563026,36.291665518907514,0.9274374998686171,179,0.608843537414966,69.04761904761905,89.28571428571429,0.01642698608338833,21,14,1.2,0.12930329144001007,0.10091426968574524,0.06936505436897278,0.25253719091415405,0.44788017868995667,0.07724984735250473,0.27436476945877075,0.49028339982032776,0.15810200572013855,0.2302175611257553,0.7004173696041107,0.06936505436897278
135666,Leandro Trossard,4717,Belgium,6,363,363.0,510.0,59.63085399449036,57.21763085399449,22.63657870381353,27.471387928492543,35.59623365093096,0.9515746207146314,240,0.8163265306122449,69.04761904761905,82.14285714285714,0.014284497126936913,21,14,1.2,0.1315847635269165,0.19954998791217804,0.13631652295589447,0.27395111322402954,0.25859764218330383,0.10244109481573105,0.16766835749149323,0.4907102584838867,0.23918035626411438,0.33113475143909454,0.5325487554073334,0.13631652295589447
818244,Ousmane Dembélé,4481,France,6,359,359.0,462.0,69.78272980501393,29.356545961002787,18.04567502137656,25.807103280164334,31.490521854840747,0.8750012269483635,110,0.3741496598639456,73.80952380952381,10.714285714285714,0.020917152985930443,21,14,1.2,0.459532231092453,0.31399697065353394,0.0803019180893898,0.07950501888990402,0.06666389852762222,0.01677100546658039,0.11996108293533325,0.4834951162338257,0.379772812128067,0.7735292017459869,0.14616891741752625,0.0803019180893898
556866,Gregor Kobel,4699,Switzerland,6,350,350.0,600.0,9.54,49.56,6.782106710202327,11.247379377310203,13.133945115071644,0.7439143976357023,40,0.1360544217687075,7.142857142857142,46.42857142857143,0.05654439330101013,21,14,1.2,0.02422936260700226,0.2803744673728943,0.4109160006046295,0.2541061043739319,0.030374109745025635,0.9344567656517029,0.06531979143619537,0.00022337243717629462,0.0,0.30460382997989655,0.2844802141189575,0.4109160006046295
