target_player_id,target_player_name,candidate_player_id,candidate_player_name,position_group,target_matches_with_heatmap,candidate_matches_with_heatmap,target_heatmap_points,candidate_heatmap_points,heatmap_cosine_similarity,occupation_overlap,lateral_profile_similarity,vertical_profile_similarity,peak_zone_similarity,peak_zone_distance,entropy_similarity,heatmap_similarity_score,heatmap_similarity_rank,heatmap_cosine_similarity_pct,occupation_overlap_pct,lateral_profile_similarity_pct,vertical_profile_similarity_pct,peak_zone_similarity_pct,entropy_similarity_pct,heatmap_similarity_score_pct
1002620,Marko Stamenić,283833,Ivan Šunjić,M,3,4,255,149,0.9280479225352942,0.8180512539902765,0.9163505290748567,0.9695567047942416,0.9494923727723894,7.142857142857153,0.9918531765185552,0.9132922129171593,5,92.80479225352943,81.80512539902765,91.63505290748567,96.95567047942416,94.94923727723894,99.18531765185551,91.32922129171594
1002620,Marko Stamenić,1102659,Benjamin Tahirović,M,3,4,255,170,0.9280488437605097,0.8111008565479492,0.9155288035013504,0.9403972073356412,0.9392973867429429,8.584645893961886,0.9893195278635765,0.9082680400038698,6,92.80488437605096,81.11008565479491,91.55288035013504,94.03972073356412,93.9297386742943,98.93195278635764,90.82680400038699
1002620,Marko Stamenić,927845,Noor Al-Rawabdeh,M,3,3,255,183,0.9225334137215117,0.7917286660753371,0.9170562870706361,0.9876102305017809,0.9494923727723894,7.142857142857153,0.9951028511880048,0.9073088530310847,7,92.25334137215117,79.1728666075337,91.70562870706361,98.76102305017808,94.94923727723894,99.51028511880048,90.73088530310847
1002620,Marko Stamenić,905639,Kwasi Sibo,M,3,4,255,142,0.9256466551157047,0.805797153259587,0.9498142152015614,0.9550280244060285,0.8653129940597052,19.04761904761905,0.9803634527094816,0.9067508045089879,8,92.56466551157047,80.5797153259587,94.98142152015615,95.50280244060285,86.53129940597051,98.03634527094816,90.67508045089879
1002620,Marko Stamenić,843754,Ibrahim Sangaré,M,3,4,255,284,0.9236390358530852,0.8109816918120252,0.8467033879924346,0.9807480724981851,0.898984745544779,14.285714285714278,0.9959659997417792,0.9015085396023376,9,92.36390358530852,81.09816918120252,84.67033879924347,98.0748072498185,89.8984745544779,99.59659997417792,90.15085396023376
1002620,Marko Stamenić,15466,Luka Modrić,M,3,4,255,321,0.932188591482884,0.7902568006537702,0.885849668303237,0.934316243243193,0.8870615121368436,15.971914124998495,0.9895287222656443,0.8999917587469635,10,93.2188591482884,79.02568006537703,88.5849668303237,93.4316243243193,88.70615121368436,98.95287222656442,89.99917587469635
1002837,Piero Hincapié,860307,Facundo Medina,D,3,3,224,193,0.962566799444039,0.861393429503022,0.9306188638898808,0.9264559193106472,0.9494923727723894,7.142857142857153,0.9866550826715753,0.9360769367148748,1,96.2566799444039,86.1393429503022,93.06188638898809,92.64559193106471,94.94923727723894,98.66550826715753,93.60769367148748
1002837,Piero Hincapié,997152,Maxim De Cuyper,D,3,6,224,379,0.9623383120601691,0.8704273206330294,0.9568513666572454,0.935637544717588,0.7917517180412392,29.45075446869758,0.9970285829057521,0.9339425263415233,2,96.2338312060169,87.04273206330294,95.68513666572454,93.5637544717588,79.17517180412392,99.70285829057521,93.39425263415234
1002837,Piero Hincapié,1142703,Nico O'Reilly,D,3,6,224,344,0.9505268799092422,0.8399167001457126,0.9800803073768553,0.9513562253538681,0.9392973867429429,8.584645893961886,0.9990905612304654,0.9333098306555063,3,95.05268799092423,83.99167001457127,98.00803073768553,95.13562253538682,93.9297386742943,99.90905612304654,93.33098306555063
1002837,Piero Hincapié,829207,Richie Laryea,D,3,5,224,328,0.9574655721936742,0.8368346752497913,0.9509913024896677,0.9500188061747928,0.9494923727723894,7.142857142857153,0.9862207827778141,0.9329863897907515,4,95.74655721936742,83.68346752497912,95.09913024896677,95.00188061747929,94.94923727723894,98.62207827778141,93.29863897907515
